t1,t2,t3,t4,t5,t6,t7,t8,group,mass1,mass2
0,0,1,0,0,0,0,0,1,75.534,5705.3675
0,0,0,1,1,1,1,1,1,125.131,15657.7356
0,0,0,1,1,1,1,1,1,86.111,7415.0928
0,0,0,1,1,1,1,1,1,101.577,10317.8657
0,0,0,1,1,1,1,1,1,127.518,16260.8732
0,0,0,1,1,1,1,1,1,127.711,16310.0265
0,0,0,1,1,1,1,1,1,138.584,19205.5922
0,0,0,1,1,1,1,1,1,120.956,14630.39
0,0,0,1,1,1,1,1,1,87.565,7667.7038
0,0,0,1,1,1,1,1,1,104.178,10852.9925
0,0,0,1,1,1,1,1,1,97.982,9600.5479
0,0,0,1,1,1,1,1,1,100.683,10137.0213
0,0,0,1,1,1,1,0,1,94.645,8957.7404
0,0,0,1,1,1,1,0,1,111.921,12526.4119
0,0,0,1,1,1,1,0,1,122.332,14965.2203
0,0,0,1,1,1,1,0,1,82.944,6879.6842
0,0,0,1,1,1,1,0,1,98.963,9793.6008
0,0,0,1,1,1,1,0,1,144.567,20899.637
0,0,0,1,1,1,1,0,1,98.331,9668.9369
0,0,0,1,1,1,1,0,1,97.977,9599.5796
0,0,0,1,1,1,1,0,1,128.501,16512.4551
0,0,0,1,1,1,0,1,1,93.625,8765.5882
0,0,0,1,1,1,0,1,1,118.264,13986.4141
0,0,0,1,1,1,0,0,1,123.609,15279.2533
0,0,0,1,1,1,0,0,1,103.694,10752.4911
0,0,0,1,1,1,0,0,1,106.187,11275.6179
0,0,0,1,1,1,0,0,1,133.556,17837.2921
0,0,0,1,1,1,0,0,1,116.31,13528.0872
0,0,0,1,1,1,0,0,1,127.198,16179.2095
0,0,0,1,1,1,0,0,1,52.567,2763.2877
0,0,0,1,1,1,0,0,1,89.407,7993.6324
0,0,0,1,1,1,0,0,1,74.516,5552.616
0,0,0,1,1,1,0,0,1,92.492,8554.8601
0,0,0,1,1,1,0,0,1,68.966,4756.3135
0,0,0,1,1,1,0,0,1,112.043,12553.6047
0,0,0,1,1,1,0,0,1,107.085,11467.1897
0,0,0,1,1,1,0,0,1,131.098,17186.7511
0,0,0,1,1,1,0,0,1,111.706,12478.3165
0,0,0,1,1,1,0,0,1,80.118,6418.824
0,0,0,1,1,1,0,0,1,126.474,15995.7857
0,0,0,1,1,1,0,0,1,94.504,8930.9886
0,0,0,1,1,1,0,0,1,123.284,15198.8865
0,0,0,1,1,1,0,0,1,111.916,12525.1362
0,0,0,1,1,1,0,0,1,95.154,9054.2357
0,0,0,1,1,1,0,0,1,131.925,17404.0951
0,0,0,1,1,1,0,0,1,104.498,10919.8057
0,0,0,1,1,1,0,0,1,107.962,11655.8715
0,0,0,1,1,1,0,0,1,117.953,13912.8775
0,0,0,1,1,1,0,0,1,93.895,8816.246
0,0,0,1,1,1,0,0,1,82.382,6786.8755
0,0,0,1,1,1,0,0,1,120.434,14504.4276
0,0,0,1,1,1,0,0,1,121.298,14713.2408
0,0,0,1,1,1,0,0,1,95.228,9068.3072
0,0,0,1,1,1,0,0,1,135.074,18245.1132
0,0,0,1,1,1,0,0,1,123.852,15339.4093
0,0,0,1,1,1,0,0,1,78.382,6143.8154
0,0,0,1,1,1,0,0,1,90.79,8242.8277
0,0,0,1,1,1,0,0,1,134.148,17995.5621
0,0,0,1,1,1,0,0,1,112.95,12757.6637
0,0,0,1,1,1,0,0,1,124.155,15414.5109
0,0,0,1,1,1,0,0,1,123.324,15208.7921
0,0,0,1,1,0,1,1,1,113.106,12792.8605
0,0,0,1,1,0,1,1,1,129.252,16706.0103
0,0,0,1,1,0,1,1,1,86.387,7462.6625
0,0,0,1,1,0,1,1,1,108.673,11809.7515
0,0,0,1,1,0,1,1,1,123.561,15267.2283
0,0,0,1,1,0,1,1,1,130.783,17104.1529
0,0,0,1,1,0,1,0,1,134.524,18096.7566
0,0,0,1,1,0,1,0,1,104.41,10901.3852
0,0,0,1,1,0,1,0,1,128.253,16448.8442
0,0,0,1,1,0,1,0,1,119.458,14270.158
0,0,0,1,1,0,1,0,1,106.342,11308.5161
0,0,0,1,1,0,1,0,1,120.611,14547.0138
0,0,0,1,1,0,1,0,1,116.212,13505.2715
0,0,0,1,1,0,1,0,1,116.386,13545.6959
0,0,0,1,1,0,1,0,1,89.251,7965.8055
0,0,0,1,1,0,1,0,1,111.613,12457.389
0,0,0,1,1,0,1,0,1,110.444,12197.8591
0,0,0,1,1,0,1,0,1,111.966,12536.4499
0,0,0,1,1,0,0,1,1,98.948,9790.6588
0,0,0,1,1,0,0,0,1,78.02,6087.1289
0,0,0,1,1,0,0,0,1,131.028,17168.4555
0,0,0,1,1,0,0,0,1,103.765,10767.2089
0,0,0,1,1,0,0,0,1,126.333,15959.9162
0,0,0,1,1,0,0,0,1,122.233,14940.839
0,0,0,1,1,0,0,0,1,86.425,7469.3232
0,0,0,1,1,0,0,0,1,85.96,7389.0454
0,0,0,1,1,0,0,0,1,100.64,10128.3409
0,0,0,1,1,0,0,0,1,136.133,18532.0586
0,0,0,1,1,0,0,0,1,85.379,7289.5218
0,0,0,1,1,0,0,0,1,84.425,7127.602
0,0,0,1,1,0,0,0,1,110.515,12213.6368
0,0,0,1,1,0,0,0,1,93.176,8681.8083
0,0,0,1,1,0,0,0,1,154.845,23976.9755
0,0,0,1,1,0,0,0,1,129.604,16797.1099
0,0,0,1,1,0,0,0,1,107.673,11593.5573
0,0,0,1,1,0,0,0,1,87.106,7587.5359
0,0,0,1,1,0,0,0,1,144.269,20813.4792
0,0,0,1,1,0,0,0,1,131.295,17238.439
0,0,0,1,1,0,0,0,1,123.083,15149.4649
0,0,0,1,1,0,0,0,1,152.976,23401.754
0,0,0,1,1,0,0,0,1,133.248,17754.9369
0,0,0,1,1,0,0,0,1,104.567,10934.2623
0,0,0,1,1,0,0,0,1,69.916,4888.2543
0,0,0,1,1,0,0,0,1,157.198,24711.1576
0,0,0,1,1,0,0,0,1,119.548,14291.7113
0,0,0,1,1,0,0,0,1,117.142,13722.2162
0,0,0,1,1,0,0,0,1,99.115,9823.8087
0,0,0,1,1,0,0,0,1,102.433,10492.5599
0,0,0,1,1,0,0,0,1,132.428,17537.1751
0,0,0,1,1,0,0,0,1,87.927,7731.126
0,0,0,1,1,0,0,0,1,119.353,14245.1243
0,0,0,1,1,0,0,0,1,107.913,11645.2824
0,0,0,1,1,0,0,0,1,95.083,9040.8233
0,0,0,1,1,0,0,0,1,117.194,13734.4067
0,0,0,1,1,0,0,0,1,166.343,27669.8761
0,0,0,1,1,0,0,0,1,120.734,14576.6679
0,0,0,1,1,0,0,0,1,112.574,12672.8695
0,0,0,1,1,0,0,0,1,131.696,17343.7716
0,0,0,1,1,0,0,0,1,94.671,8962.6708
0,0,0,1,1,0,0,0,1,94.649,8958.4383
0,0,0,1,1,0,0,0,1,93.696,8778.9912
0,0,0,1,1,0,0,0,1,95.565,9132.6112
0,0,0,1,1,0,0,0,1,61.418,3772.179
0,0,0,1,1,0,0,0,1,72.787,5297.9704
0,0,0,1,1,0,0,0,1,133.2,17742.2586
0,0,0,1,1,0,0,0,1,96.371,9287.3998
0,0,0,1,1,0,0,0,1,96.434,9299.5895
0,0,0,1,1,0,0,0,1,136.487,18628.756
0,0,0,1,1,0,0,0,1,142.279,20243.3812
0,0,0,1,1,0,0,0,1,84.261,7099.9373
0,0,0,1,1,0,0,0,1,113.448,12870.4626
0,0,0,1,1,0,0,0,1,93.85,8807.7615
0,0,0,1,1,0,0,0,1,122.025,14890.1844
0,0,0,1,1,0,0,0,1,119.58,14299.2743
0,0,0,1,1,0,0,0,1,141.821,20113.2478
0,0,0,1,1,0,0,0,1,144.147,20778.496
0,0,0,1,1,0,0,0,1,116.821,13647.2007
0,0,0,1,1,0,0,0,1,93.114,8670.3092
0,0,0,1,1,0,0,0,1,123.105,15154.8659
0,0,0,1,1,0,0,0,1,133.456,17810.3782
0,0,0,1,1,0,0,0,1,107.069,11463.6751
0,0,0,1,1,0,0,0,1,83.466,6966.5668
0,0,0,1,1,0,0,0,1,114.746,13166.5515
0,0,0,1,1,0,0,0,1,108.709,11817.6053
0,0,0,1,1,0,0,0,1,145.011,21028.3248
0,0,0,1,1,0,0,0,1,90.265,8147.7901
0,0,0,1,1,0,0,0,1,105.79,11191.5481
0,0,0,1,1,0,0,0,1,69.433,4820.9219
0,0,0,1,1,0,0,0,1,128.689,16560.8721
0,0,0,1,1,0,0,0,1,107.282,11509.4028
0,0,0,1,1,0,0,0,1,72.197,5212.3819
0,0,0,1,1,0,0,0,1,128.018,16388.7129
0,0,0,1,1,0,0,0,1,104.255,10869.0165
0,0,0,1,1,0,0,0,1,142.328,20257.2728
0,0,0,1,1,0,0,0,1,129.082,16662.1879
0,0,0,1,1,0,0,0,1,119.198,14208.2015
0,0,0,1,1,0,0,0,1,117.71,13855.6943
0,0,0,1,1,0,0,0,1,100.953,10191.4631
0,0,0,1,1,0,0,0,1,112.879,12741.7085
0,0,0,1,1,0,0,0,1,96.004,9216.8565
0,0,0,1,1,0,0,0,1,75.598,5715.1202
0,0,0,1,1,0,0,0,1,131.995,17422.6795
0,0,0,1,1,0,0,0,1,68.213,4653.0155
0,0,0,1,1,0,0,0,1,112.021,12548.7725
0,0,0,1,1,0,0,0,1,116.284,13522.0699
0,0,0,1,1,0,0,0,1,126.292,15949.7398
0,0,0,1,1,0,0,0,1,106.297,11299.1457
0,0,0,1,1,0,0,0,1,130.09,16923.4433
0,0,0,1,1,0,0,0,1,105.718,11176.358
0,0,0,1,1,0,0,0,1,134.073,17975.6511
0,0,0,1,1,0,0,0,1,101.897,10383.0692
0,0,0,1,1,0,0,0,1,113.524,12887.7672
0,0,0,1,1,0,0,0,1,139.951,19586.4005
0,0,0,1,1,0,0,0,1,122.479,15001.0321
0,0,0,1,1,0,0,0,1,80.548,6487.9163
0,0,0,1,1,0,0,0,1,89.297,7973.9319
0,0,0,1,1,0,0,0,1,119.932,14383.6459
0,0,0,1,1,0,0,0,1,108.061,11677.199
0,0,0,1,1,0,0,0,1,124.201,15425.9272
0,0,0,1,1,0,0,0,1,57.427,3297.8877
0,0,0,1,1,0,0,0,1,99.207,9842.0421
0,0,0,1,1,0,0,0,1,78.642,6184.6212
0,0,0,1,1,0,0,0,1,124.005,15377.3253
0,0,0,1,1,0,0,0,1,125.818,15830.1525
0,0,0,1,1,0,0,0,1,140.933,19862.0598
0,0,0,1,1,0,0,0,1,107.973,11658.2434
0,0,0,1,1,0,0,0,1,143.158,20494.3389
0,0,0,1,1,0,0,0,1,113.266,12829.155
0,0,0,1,1,0,0,0,1,117.81,13879.3077
0,0,0,1,1,0,0,0,1,172.92,29901.3777
0,0,0,1,1,0,0,0,1,102.539,10514.2911
0,0,0,1,1,0,0,0,1,111.864,12513.5654
0,0,0,1,1,0,0,0,1,123.594,15275.5083
0,0,0,1,0,1,1,1,1,113.444,12869.4976
0,0,0,1,0,1,1,1,1,114.2,13041.6719
0,0,0,1,0,1,1,1,1,113.931,12980.2908
0,0,0,1,0,1,1,1,1,87.822,7712.6382
0,0,0,1,0,1,1,1,1,120.545,14530.994
0,0,0,1,0,1,1,1,1,95.367,9094.7696
0,0,0,1,0,1,1,0,1,68.256,4658.9095
0,0,0,1,0,1,1,0,1,111.712,12479.5341
0,0,0,1,0,1,1,0,1,134.658,18132.7266
0,0,0,1,0,1,1,0,1,113.621,12909.7576
0,0,0,1,0,1,1,0,1,113.599,12904.7163
0,0,0,1,0,1,1,0,1,96.946,9398.531
0,0,0,1,0,1,0,1,1,98.077,9619.1406
0,0,0,1,0,1,0,1,1,121.014,14644.4989
0,0,0,1,0,1,0,1,1,96.921,9393.6568
0,0,0,1,0,1,0,0,1,147.74,21827.0175
0,0,0,1,0,1,0,0,1,121.161,14680.0735
0,0,0,1,0,1,0,0,1,102.096,10423.636
0,0,0,1,0,1,0,0,1,126.92,16108.7135
0,0,0,1,0,1,0,0,1,108.672,11809.5813
0,0,0,1,0,1,0,0,1,127.535,16265.0812
0,0,0,1,0,1,0,0,1,103.611,10735.2973
0,0,0,1,0,1,0,0,1,96.606,9332.6353
0,0,0,1,0,1,0,0,1,125.369,15717.4313
0,0,0,1,0,1,0,0,1,101.086,10218.476
0,0,0,1,0,1,0,0,1,175.746,30886.8244
0,0,0,1,0,1,0,0,1,138.016,19048.5458
0,0,0,1,0,1,0,0,1,134.186,18005.8174
0,0,0,1,0,1,0,0,1,79.217,6275.2556
0,0,0,1,0,1,0,0,1,105.078,11041.4204
0,0,0,1,0,1,0,0,1,119.424,14262.1352
0,0,0,1,0,1,0,0,1,125.595,15774.0644
0,0,0,1,0,1,0,0,1,117.755,13866.212
0,0,0,1,0,1,0,0,1,114.084,13015.1819
0,0,0,1,0,1,0,0,1,94.34,8900.0849
0,0,0,1,0,1,0,0,1,126.349,15964.0506
0,0,0,1,0,1,0,0,1,102.168,10438.4009
0,0,0,1,0,1,0,0,1,109.444,11977.8912
0,0,0,1,0,1,0,0,1,92.434,8543.9835
0,0,0,1,0,1,0,0,1,105.6,11151.464
0,0,0,1,0,0,1,1,1,96.749,9360.3123
0,0,0,1,0,0,1,1,1,138.361,19143.7721
0,0,0,1,0,0,1,0,1,125.03,15632.5498
0,0,0,1,0,0,1,0,1,112.709,12703.2716
0,0,0,1,0,0,0,1,1,117.575,13823.8203
0,0,0,1,0,0,0,1,1,109.883,12074.2272
0,0,0,1,0,0,0,0,1,147.488,21752.7342
0,0,0,1,0,0,0,0,1,94.534,8936.7362
0,0,0,1,0,0,0,0,1,111.189,12363.0035
0,0,0,1,0,0,0,0,1,108.807,11838.9066
0,0,0,1,0,0,0,0,1,137.91,19019.072
0,0,0,1,0,0,0,0,1,143.808,20680.8278
0,0,0,1,0,0,0,0,1,112.968,12761.8403
0,0,0,1,0,0,0,0,1,106.859,11418.935
0,0,0,1,0,0,0,0,1,132.44,17540.396
0,0,0,1,0,0,0,0,1,69.035,4765.7983
0,0,0,1,0,0,0,0,1,50.539,2554.1597
0,0,0,1,0,0,0,0,1,105.92,11218.946
0,0,0,1,0,0,0,0,1,83.007,6890.234
0,0,0,1,0,0,0,0,1,36.937,1364.3519
0,0,0,1,0,0,0,0,1,151.73,23021.9165
0,0,0,1,0,0,0,0,1,132.132,17458.8611
0,0,0,1,0,0,0,0,1,137.959,19032.5944
0,0,0,1,0,0,0,0,1,81.631,6663.5811
0,0,0,1,0,0,0,0,1,154.81,23966.1552
0,0,0,1,0,0,0,0,1,114.109,13020.7673
0,0,0,1,0,0,0,0,1,127.506,16257.7696
0,0,0,1,0,0,0,0,1,143.992,20733.8221
0,0,0,1,0,0,0,0,1,165.744,27471.1649
0,0,0,1,0,0,0,0,1,163.956,26881.4971
0,0,0,1,0,0,0,0,1,86.897,7551.1354
0,0,0,1,0,0,0,0,1,146.674,21513.231
0,0,0,1,0,0,0,0,1,142.124,20199.3632
0,0,0,1,0,0,0,0,1,124.028,15383.0586
0,0,0,1,0,0,0,0,1,128.963,16631.3854
0,0,0,1,0,0,0,0,1,137.822,18994.9923
0,0,0,1,0,0,0,0,1,132.28,17498.1014
0,0,0,1,0,0,0,0,1,60.432,3652.011
0,0,0,1,0,0,0,0,1,132.563,17572.9837
0,0,0,1,0,0,0,0,1,131.814,17374.9695
0,0,0,1,0,0,0,0,1,116.522,13577.3838
0,0,0,1,0,0,0,0,1,71.253,5076.9998
0,0,0,1,0,0,0,0,1,142.629,20343.0864
0,0,0,1,0,0,0,0,1,72.465,5251.1889
0,0,0,1,0,0,0,0,1,72.009,5185.2837
0,0,0,1,0,0,0,0,1,105.484,11126.8868
0,0,0,1,0,0,0,0,1,111.113,12346.0772
0,0,0,1,0,0,0,0,1,147.718,21820.6108
0,0,0,1,0,0,0,0,1,124.889,15597.3772
0,0,0,1,0,0,0,0,1,44.466,1977.2503
0,0,0,1,0,0,0,0,1,89.689,8044.0684
0,0,0,1,0,0,0,0,1,102.822,10572.3391
0,0,0,1,0,0,0,0,1,126.575,16021.2211
0,0,0,1,0,0,0,0,1,110.213,12146.911
0,0,0,1,0,0,0,0,1,86.45,7473.6343
0,0,0,1,0,0,0,0,1,95.062,9036.7171
0,0,0,1,0,0,0,0,1,165.228,27300.4372
0,0,0,1,0,0,0,0,1,124.909,15602.3325
0,0,0,1,0,0,0,0,1,105.688,11169.9234
0,0,0,1,0,0,0,0,1,109.062,11894.6119
0,0,0,1,0,0,0,0,1,69.407,4817.3257
0,0,0,1,0,0,0,0,1,81.882,6704.6185
0,0,0,1,0,0,0,0,1,111.255,12377.631
0,0,0,1,0,0,0,0,1,110.824,12281.9926
0,0,0,1,0,0,0,0,1,93.973,8830.8749
0,0,0,1,0,0,0,0,1,75.571,5711.0236
0,0,0,1,0,0,0,0,1,133.952,17943.1678
0,0,0,1,0,0,0,0,1,117.068,13704.937
0,0,0,1,0,0,0,0,1,117.082,13708.2648
0,0,0,1,0,0,0,0,1,133.653,17863.0611
0,0,0,1,0,0,0,0,1,64.823,4202.0711
0,0,0,1,0,0,0,0,1,95.402,9101.5979
0,0,0,1,0,0,0,0,1,103.589,10730.7212
0,0,0,1,0,0,0,0,1,79.361,6298.1259
0,0,0,1,0,0,0,0,1,95.922,9201.0544
0,0,0,1,0,0,0,0,1,94.811,8989.1937
0,0,0,1,0,0,0,0,1,120.985,14637.3584
0,0,0,1,0,0,0,0,1,142.342,20261.1662
0,0,0,1,0,0,0,0,1,112.622,12683.7631
0,0,0,1,0,0,0,0,1,122.371,14974.6818
0,0,0,1,0,0,0,0,1,103.481,10708.257
0,0,0,1,0,0,0,0,1,83.94,7045.9646
0,0,0,1,0,0,0,0,1,89.486,8007.7692
0,0,0,1,0,0,0,0,1,115.78,13404.9747
0,0,0,1,0,0,0,0,1,138.759,19254.1824
0,0,0,1,0,0,0,0,1,154.523,23877.3484
0,0,0,1,0,0,0,0,1,84.391,7121.7575
0,0,0,1,0,0,0,0,1,117.237,13744.5456
0,0,0,1,0,0,0,0,1,111.589,12452.1616
0,0,0,1,0,0,0,0,1,88.474,7827.698
0,0,0,1,0,0,0,0,1,91.2,8317.3859
0,0,0,1,0,0,0,0,1,165.281,27317.7394
0,0,0,1,0,0,0,0,1,95.89,9194.9291
0,0,0,1,0,0,0,0,1,107.647,11587.9249
0,0,0,1,0,0,0,0,1,67.17,4511.8329
0,0,0,1,0,0,0,0,1,101.16,10233.2895
0,0,0,1,0,0,0,0,1,105.282,11084.3263
0,0,0,1,0,0,0,0,1,100.96,10192.8363
0,0,0,1,0,0,0,0,1,119.843,14362.3267
0,0,0,1,0,0,0,0,1,95.028,9030.3913
0,0,0,1,0,0,0,0,1,98.589,9719.8593
0,0,0,1,0,0,0,0,1,113.032,12776.188
0,0,0,1,0,0,0,0,1,137.167,18814.805
0,0,0,1,0,0,0,0,1,105.551,11140.9402
0,0,0,1,0,0,0,0,1,82.273,6768.9106
0,0,0,1,0,0,0,0,1,144.793,20964.8858
0,0,0,1,0,0,0,0,1,79.603,6336.6574
0,0,0,1,0,0,0,0,1,114.127,13024.9271
0,0,0,1,0,0,0,0,1,80.226,6436.1562
0,0,0,1,0,0,0,0,1,102.046,10413.4411
0,0,0,1,0,0,0,0,1,171.693,29478.3382
0,0,0,1,0,0,0,0,1,108.154,11697.2403
0,0,0,1,0,0,0,0,1,107.525,11561.5616
0,0,0,1,0,0,0,0,1,110.808,12278.5143
0,0,0,1,0,0,0,0,1,118.043,13934.1857
0,0,0,1,0,0,0,0,1,83.461,6965.6719
0,0,0,1,0,0,0,0,1,110.108,12123.8794
0,0,0,1,0,0,0,0,1,115.395,13315.9287
0,0,0,1,0,0,0,0,1,115.712,13389.2168
0,0,0,1,0,0,0,0,1,125.44,15735.1731
0,0,0,1,0,0,0,0,1,92.565,8568.2843
0,0,0,1,0,0,0,0,1,31.716,1005.874
0,0,0,1,0,0,0,0,1,118.865,14128.9879
0,0,0,1,0,0,0,0,1,106.057,11248.0068
0,0,0,1,0,0,0,0,1,134.314,18040.3716
0,0,0,1,0,0,0,0,1,114.75,13167.4589
0,0,0,1,0,0,0,0,1,111.919,12525.9722
0,0,0,1,0,0,0,0,1,190.706,36368.7466
0,0,0,1,0,0,0,0,1,108.129,11691.963
0,0,0,1,0,0,0,0,1,112.168,12581.674
0,0,0,1,0,0,0,0,1,118.672,14083.1338
0,0,0,1,0,0,0,0,1,81.709,6676.3951
0,0,0,1,0,0,0,0,1,133.506,17823.9715
0,0,0,1,0,0,0,0,1,100.769,10154.4228
0,0,0,1,0,0,0,0,1,88.582,7846.7216
0,0,0,1,0,0,0,0,1,107.263,11505.3237
0,0,0,1,0,0,0,0,1,81.938,6713.8099
0,0,0,1,0,0,0,0,1,53.38,2849.4091
0,0,0,1,0,0,0,0,1,140.917,19857.5861
0,0,0,1,0,0,0,0,1,73.696,5431.1719
0,0,0,1,0,0,0,0,1,118.63,14073.1663
0,0,0,1,0,0,0,0,1,84.46,7133.5047
0,0,0,1,0,0,0,0,1,7.266,52.8007
0,0,0,1,0,0,0,0,1,110.18,12139.571
0,0,0,1,0,0,0,0,1,122.233,14941.0212
0,0,0,1,0,0,0,0,1,145.875,21279.5145
0,0,0,1,0,0,0,0,1,124.398,15474.7907
0,0,0,1,0,0,0,0,1,170.758,29158.3417
0,0,0,1,0,0,0,0,1,135.2,18279.1407
0,0,0,1,0,0,0,0,1,98.352,9673.1411
0,0,0,1,0,0,0,0,1,85.6,7327.3609
0,0,0,1,0,0,0,0,1,89.843,8071.7585
0,0,0,1,0,0,0,0,1,87.49,7654.5798
0,0,0,1,0,0,0,0,1,104.315,10881.6922
0,0,0,1,0,0,0,0,1,53.807,2895.1692
0,0,0,1,0,0,0,0,1,117.717,13857.3422
0,0,0,1,0,0,0,0,1,137.758,18977.3734
0,0,0,1,0,0,0,0,1,105.378,11104.5611
0,0,0,1,0,0,0,0,1,156.624,24531.1715
0,0,0,1,0,0,0,0,1,158.95,25265.0064
0,0,0,1,0,0,0,0,1,186.103,34634.2061
0,0,0,1,0,0,0,0,1,69.057,4768.8164
0,0,0,1,0,0,0,0,1,103.148,10639.4946
0,0,0,1,0,0,0,0,1,124.845,15586.3654
0,0,0,1,0,0,0,0,1,89.858,8074.509
0,0,0,1,0,0,0,0,1,92.184,8497.8651
0,0,0,1,0,0,0,0,1,149.668,22400.5306
0,0,0,1,0,0,0,0,1,136.113,18526.6259
0,0,0,1,0,0,0,0,1,120.005,14401.2519
0,0,0,1,0,0,0,0,1,100.811,10162.9374
0,0,0,1,0,0,0,0,1,133.815,17906.5851
0,0,0,1,0,0,0,0,1,91.118,8302.4382
0,0,0,1,0,0,0,0,1,71.683,5138.4226
0,0,0,1,0,0,0,0,1,88.002,7744.4229
0,0,0,1,0,0,0,0,1,127.026,16135.4885
0,0,0,1,0,0,0,0,1,95.845,9186.34
0,0,0,1,0,0,0,0,1,79.913,6386.0457
0,0,0,1,0,0,0,0,1,102.728,10552.9499
0,0,0,1,0,0,0,0,1,105.76,11185.1069
0,0,0,1,0,0,0,0,1,113.505,12883.3672
0,0,0,1,0,0,0,0,1,140.122,19634.115
0,0,0,1,0,0,0,0,1,108.571,11787.7275
0,0,0,1,0,0,0,0,1,100.53,10106.2198
0,0,0,1,0,0,0,0,1,137.517,18910.9236
0,0,0,1,0,0,0,0,1,138.241,19110.5537
0,0,0,1,0,0,0,0,1,125.274,15693.5475
0,0,0,1,0,0,0,0,1,139.974,19592.6083
0,0,0,1,0,0,0,0,1,128.769,16581.4917
0,0,0,1,0,0,0,0,1,148.574,22074.2345
0,0,0,1,0,0,0,0,1,93.443,8731.6538
0,0,0,1,0,0,0,0,1,120.252,14460.4582
0,0,0,1,0,0,0,0,1,80.127,6420.3365
0,0,0,1,0,0,0,0,1,67.788,4595.2224
0,0,0,1,0,0,0,0,1,127.122,16159.8848
0,0,0,1,0,0,0,0,1,91.317,8338.7733
0,0,0,1,0,0,0,0,1,86.728,7521.7902
0,0,0,1,0,0,0,0,1,111.103,12343.8274
0,0,0,1,0,0,0,0,1,87.816,7711.7047
0,0,0,1,0,0,0,0,1,121.753,14823.7412
0,0,0,1,0,0,0,0,1,147.162,21656.7358
0,0,0,1,0,0,0,0,1,119.638,14313.3416
0,0,0,1,0,0,0,0,1,94.561,8941.8636
0,0,0,1,0,0,0,0,1,131.037,17170.8099
0,0,0,1,0,0,0,0,1,103.227,10655.8463
0,0,0,1,0,0,0,0,1,172.01,29587.3754
0,0,0,1,0,0,0,0,1,114.925,13207.8311
0,0,0,1,0,0,0,0,1,67.597,4569.3562
0,0,0,1,0,0,0,0,1,104.088,10834.4004
0,0,0,1,0,0,0,0,1,173.892,30238.5683
0,0,0,1,0,0,0,0,1,70.305,4942.7673
0,0,0,1,0,0,0,0,1,108.542,11781.3422
0,0,0,1,0,0,0,0,1,94.812,8989.2883
0,0,0,1,0,0,0,0,1,120.644,14554.9867
0,0,0,1,0,0,0,0,1,132.573,17575.4808
0,0,0,1,0,0,0,0,1,119.074,14178.603
0,0,0,1,0,0,0,0,1,66.725,4452.2863
0,0,0,1,0,0,0,0,1,118.287,13991.9244
0,0,0,1,0,0,0,0,1,126.161,15916.7136
0,0,0,1,0,0,0,0,1,94.331,8898.4292
0,0,0,1,0,0,0,0,1,124.439,15485.0988
0,0,0,1,0,0,0,0,1,90.716,8229.3188
0,0,0,1,0,0,0,0,1,118.472,14035.7217
0,0,0,1,0,0,0,0,1,79.197,6272.1275
0,0,0,1,0,0,0,0,1,107.517,11559.9159
0,0,0,1,0,0,0,0,1,114.785,13175.5693
0,0,0,1,0,0,0,0,1,122.998,15128.4814
0,0,0,1,0,0,0,0,1,159.081,25306.79
0,0,0,1,0,0,0,0,1,94.625,8953.9752
0,0,0,1,0,0,0,0,1,111.279,12383.0827
0,0,0,1,0,0,0,0,1,128.422,16492.2501
0,0,0,1,0,0,0,0,1,137.227,18831.2191
0,0,0,1,0,0,0,0,1,111.025,12326.5966
0,0,0,1,0,0,0,0,1,117.455,13795.6544
0,0,0,1,0,0,0,0,1,97.256,9458.7244
0,0,0,1,0,0,0,0,1,116.498,13571.7595
0,0,0,1,0,0,0,0,1,86.752,7525.8399
0,0,0,1,0,0,0,0,1,134.585,18113.1501
0,0,0,1,0,0,0,0,1,83.289,6937.1021
0,0,0,1,0,0,0,0,1,164.284,26989.1874
0,0,0,1,0,0,0,0,1,94.364,8904.553
0,0,0,1,0,0,0,0,1,79.517,6322.9205
0,0,0,1,0,0,0,0,1,119.236,14217.2243
0,0,0,1,0,0,0,0,1,88.649,7858.6516
0,0,0,1,0,0,0,0,1,64.427,4150.8885
0,0,0,1,0,0,0,0,1,141.296,19964.5067
0,0,0,1,0,0,0,0,1,80.579,6492.9041
0,0,0,1,0,0,0,0,1,77.585,6019.4395
0,0,0,1,0,0,0,0,1,103.21,10652.2281
0,0,0,1,0,0,0,0,1,92.598,8574.419
0,0,0,1,0,0,0,0,1,90.544,8198.2352
0,0,0,1,0,0,0,0,1,120.151,14436.358
0,0,0,1,0,0,0,0,1,134.135,17992.219
0,0,0,1,0,0,0,0,1,70.146,4920.4029
0,0,0,1,0,0,0,0,1,126.067,15892.7811
0,0,0,1,0,0,0,0,1,107.699,11599.0031
0,0,0,1,0,0,0,0,1,114.082,13014.7923
0,0,0,1,0,0,0,0,1,79.368,6299.308
0,0,0,1,0,0,0,0,1,70.051,4907.1475
0,0,0,1,0,0,0,0,1,105.828,11199.5278
0,0,0,1,0,0,0,0,1,139.023,19327.4251
0,0,0,1,0,0,0,0,1,120.629,14551.2847
0,0,0,1,0,0,0,0,1,157.909,24935.3751
0,0,0,1,0,0,0,0,1,91.314,8338.22
0,0,0,1,0,0,0,0,1,83.468,6966.9493
0,0,0,1,0,0,0,0,1,102.274,10459.8762
0,0,0,1,0,0,0,0,1,103.009,10610.9414
